state,StateCounty,LON,LAT
Alabama,Alabama Autauga,-86.6428,32.5349
Alabama,Alabama Baldwin,-87.7171,30.7278
Alabama,Alabama Barbour,-85.3932,31.8696
Alabama,Alabama Bibb,-87.1264,32.9986
Alabama,Alabama Blount,-86.5674,33.9809
Alabama,Alabama Bullock,-85.7161,32.1005
Alabama,Alabama Butler,-86.6803,31.7524
Alabama,Alabama Calhoun,-85.8261,33.7714
Alabama,Alabama Chambers,-85.392,32.9144
Alabama,Alabama Cherokee,-85.6038,34.176
Alabama,Alabama Chilton,-86.7188,32.8479
Alabama,Alabama Choctaw,-88.2628,32.0192
Alabama,Alabama Clarke,-87.8309,31.6709
Alabama,Alabama Clay,-85.8605,33.2691
Alabama,Alabama Cleburne,-85.5188,33.6745
Alabama,Alabama Coffee,-85.9882,31.4026
Alabama,Alabama Colbert,-87.8049,34.7004
Alabama,Alabama Conecuh,-86.9936,31.4293
Alabama,Alabama Coosa,-86.2476,32.9362
Alabama,Alabama Covington,-86.4512,31.2485
Alabama,Alabama Crenshaw,-86.3136,31.7315
Alabama,Alabama Cullman,-86.8676,34.132
Alabama,Alabama Dale,-85.611,31.4318
Alabama,Alabama Dallas,-87.1065,32.3258
Alabama,Alabama DeKalb,-85.8041,34.4598
Alabama,Alabama Elmore,-86.1492,32.5966
Alabama,Alabama Escambia,-87.1616,31.1262
Alabama,Alabama Etowah,-86.0348,34.0453
Alabama,Alabama Fayette,-87.7388,33.7212
Alabama,Alabama Franklin,-87.8438,34.4417
Alabama,Alabama Geneva,-85.839,31.095
Alabama,Alabama Greene,-87.9522,32.8531
Alabama,Alabama Hale,-87.6291,32.7627
Alabama,Alabama Henry,-85.2414,31.5147
Alabama,Alabama Houston,-85.3025,31.1532
Alabama,Alabama Jackson,-85.9993,34.7794
Alabama,Alabama Jefferson,-86.8965,33.5543
Alabama,Alabama Lamar,-88.0969,33.7792
Alabama,Alabama Lauderdale,-87.6543,34.9015
Alabama,Alabama Lawrence,-87.311,34.522
Alabama,Alabama Lee,-85.3556,32.6012
Alabama,Alabama Limestone,-86.9813,34.8101
Alabama,Alabama Lowndes,-86.6501,32.1548
Alabama,Alabama Macon,-85.6926,32.386
Alabama,Alabama Madison,-86.5502,34.7631
Alabama,Alabama Marengo,-87.7895,32.2476
Alabama,Alabama Marion,-87.8871,34.1366
Alabama,Alabama Marshall,-86.3066,34.3669
Alabama,Alabama Mobile,-88.2018,30.7943
Alabama,Alabama Monroe,-87.3658,31.5706
Alabama,Alabama Montgomery,-86.2076,32.2202
Alabama,Alabama Morgan,-86.8529,34.4535
Alabama,Alabama Perry,-87.2942,32.6385
Alabama,Alabama Pickens,-88.0887,33.2809
Alabama,Alabama Pike,-85.9409,31.8024
Alabama,Alabama Randolph,-85.4591,33.2938
Alabama,Alabama Russell,-85.1849,32.2884
Alabama,Alabama Shelby,-86.6607,33.2643
Alabama,Alabama St. Clair,-86.3147,33.7157
Alabama,Alabama Sumter,-88.1988,32.591
Alabama,Alabama Talladega,-86.1659,33.38
Alabama,Alabama Tallapoosa,-85.7975,32.8624
Alabama,Alabama Tuscaloosa,-87.525,33.2896
Alabama,Alabama Walker,-87.2973,33.8034
Alabama,Alabama Washington,-88.2071,31.4077
Alabama,Alabama Wilcox,-87.3082,31.9892
Alabama,Alabama Winston,-87.3737,34.1492
Alaska,Alaska Anchorage,-149.1067,61.1501
Alaska,Alaska Bethel Census Area,-159.7207,60.9126
Alaska,Alaska Fairbanks North Star Borough,-146.563,64.8084
Alaska,Alaska Juneau City and Borough,-134.1803,58.4596
Alaska,Alaska Kenai Peninsula Borough,-151.5667,60.2619
Alaska,Alaska Ketchikan Gateway Borough,-130.9276,55.5941
Alaska,Alaska Kodiak Island Borough,-153.8059,57.6779
Alaska,Alaska Matanuska-Susitna Borough,-149.5701,62.316
Alaska,Alaska Nome Census Area,-163.9674,64.8981
Alaska,Alaska Petersburg Borough,-133.2557,56.8226
Alaska,Alaska Prince of Wales-Hyder Census Area,-132.6964,55.5105
Alaska,Alaska Southeast Fairbanks Census Area,-143.2062,63.8771
Alaska,Alaska Yukon-Koyukuk Census Area,-151.3894,65.5095
Arizona,Arizona Apache,-109.4888,35.3957
Arizona,Arizona Cochise,-109.7511,31.8796
Arizona,Arizona Coconino,-111.7705,35.8387
Arizona,Arizona Gila,-110.8117,33.7997
Arizona,Arizona Graham,-109.8874,32.9327
Arizona,Arizona Greenlee,-109.2401,33.2153
Arizona,Arizona La Paz,-113.9813,33.7292
Arizona,Arizona Maricopa,-112.4912,33.3488
Arizona,Arizona Mohave,-113.7582,35.7044
Arizona,Arizona Navajo,-110.3214,35.3996
Arizona,Arizona Pima,-111.7899,32.0974
Arizona,Arizona Pinal,-111.3447,32.9043
Arizona,Arizona Santa Cruz,-110.8466,31.526
Arizona,Arizona Yavapai,-112.5538,34.5999
Arizona,Arizona Yuma,-113.9056,32.7694
Arkansas,Arkansas Arkansas,-91.3749,34.2908
Arkansas,Arkansas Ashley,-91.7679,33.1912
Arkansas,Arkansas Baxter,-92.337,36.2872
Arkansas,Arkansas Benton,-94.2573,36.3392
Arkansas,Arkansas Boone,-93.0915,36.3086
Arkansas,Arkansas Bradley,-92.1623,33.4659
Arkansas,Arkansas Calhoun,-92.5031,33.558
Arkansas,Arkansas Carroll,-93.5382,36.341
Arkansas,Arkansas Chicot,-91.294,33.2672
Arkansas,Arkansas Clark,-93.1764,34.051
Arkansas,Arkansas Clay,-90.4173,36.3685
Arkansas,Arkansas Cleburne,-92.0267,35.5381
Arkansas,Arkansas Cleveland,-92.1852,33.8983
Arkansas,Arkansas Columbia,-93.2274,33.2143
Arkansas,Arkansas Conway,-92.7014,35.2622
Arkansas,Arkansas Craighead,-90.6328,35.8308
Arkansas,Arkansas Crawford,-94.243,35.5889
Arkansas,Arkansas Crittenden,-90.3089,35.2079
Arkansas,Arkansas Cross,-90.7713,35.2958
Arkansas,Arkansas Dallas,-92.6545,33.9698
Arkansas,Arkansas Desha,-91.254,33.8333
Arkansas,Arkansas Drew,-91.72,33.5895
Arkansas,Arkansas Faulkner,-92.332,35.147
Arkansas,Arkansas Franklin,-93.8906,35.5123
Arkansas,Arkansas Fulton,-91.8183,36.3817
Arkansas,Arkansas Garland,-93.1504,34.5767
Arkansas,Arkansas Grant,-92.4236,34.29
Arkansas,Arkansas Greene,-90.5591,36.1177
Arkansas,Arkansas Hempstead,-93.6684,33.7354
Arkansas,Arkansas Hot Spring,-92.946,34.3177
Arkansas,Arkansas Howard,-93.9935,34.0887
Arkansas,Arkansas Independence,-91.5698,35.7415
Arkansas,Arkansas Izard,-91.9134,36.0949
Arkansas,Arkansas Jackson,-91.2146,35.5994
Arkansas,Arkansas Jefferson,-91.9315,34.2688
Arkansas,Arkansas Johnson,-93.4599,35.5701
Arkansas,Arkansas Lafayette,-93.6073,33.2408
Arkansas,Arkansas Lawrence,-91.1071,36.0413
Arkansas,Arkansas Lee,-90.782,34.7807
Arkansas,Arkansas Lincoln,-91.7333,33.9575
Arkansas,Arkansas Little River,-94.2343,33.7005
Arkansas,Arkansas Logan,-93.7163,35.2153
Arkansas,Arkansas Lonoke,-91.8887,34.7542
Arkansas,Arkansas Madison,-93.7246,36.011
Arkansas,Arkansas Marion,-92.6842,36.2684
Arkansas,Arkansas Miller,-93.8918,33.3124
Arkansas,Arkansas Mississippi,-90.054,35.7639
Arkansas,Arkansas Monroe,-91.2038,34.6778
Arkansas,Arkansas Montgomery,-93.6595,34.5388
Arkansas,Arkansas Nevada,-93.3072,33.664
Arkansas,Arkansas Newton,-93.2179,35.92
Arkansas,Arkansas Ouachita,-92.882,33.5933
Arkansas,Arkansas Perry,-92.9315,34.9474
Arkansas,Arkansas Phillips,-90.848,34.4283
Arkansas,Arkansas Pike,-93.6564,34.1636
Arkansas,Arkansas Poinsett,-90.6629,35.574
Arkansas,Arkansas Polk,-94.2281,34.4858
Arkansas,Arkansas Pope,-93.0342,35.4476
Arkansas,Arkansas Prairie,-91.5528,34.8297
Arkansas,Arkansas Pulaski,-92.3117,34.7699
Arkansas,Arkansas Randolph,-91.0278,36.3415
Arkansas,Arkansas Saline,-92.6766,34.6466
Arkansas,Arkansas Scott,-94.0633,34.8608
Arkansas,Arkansas Searcy,-92.6995,35.9109
Arkansas,Arkansas Sebastian,-94.274,35.1993
Arkansas,Arkansas Sevier,-94.2412,33.9973
Arkansas,Arkansas Sharp,-91.4799,36.1611
Arkansas,Arkansas St. Francis,-90.7478,35.022
Arkansas,Arkansas Stone,-92.1567,35.8599
Arkansas,Arkansas Union,-92.5973,33.1713
Arkansas,Arkansas Van Buren,-92.5157,35.5807
Arkansas,Arkansas Washington,-94.2147,35.98
Arkansas,Arkansas White,-91.7457,35.2563
Arkansas,Arkansas Woodruff,-91.2432,35.1863
Arkansas,Arkansas Yell,-93.4113,35.0026
California,California Alameda,-121.886,37.6466
California,California Alpine,-119.8207,38.5973
California,California Amador,-120.6519,38.4461
California,California Butte,-121.6007,39.6669
California,California Calaveras,-120.5541,38.2046
California,California Colusa,-122.237,39.1775
California,California Contra Costa,-121.9276,37.9163
California,California Del Norte,-123.897,41.7431
California,California El Dorado,-120.5247,38.7785
California,California Fresno,-119.6503,36.7584
California,California Glenn,-122.3922,39.5984
California,California Humboldt,-123.8735,40.6984
California,California Imperial,-115.3653,33.0395
California,California Inyo,-117.4107,36.5111
California,California Kern,-118.7298,35.3429
California,California Kings,-119.8156,36.0753
California,California Lake,-122.7532,39.0997
California,California Lassen,-120.5943,40.6736
California,California Los Angeles,-118.2252,34.3203
California,California Madera,-119.7626,37.218
California,California Marin,-122.7185,38.0725
California,California Mariposa,-119.9055,37.5815
California,California Mendocino,-123.3912,39.44
California,California Merced,-120.718,37.1926
California,California Modoc,-120.725,41.5899
California,California Mono,-118.8867,37.939
California,California Monterey,-121.2389,36.2169
California,California Napa,-122.3305,38.5066
California,California Nevada,-120.7683,39.3014
California,California Orange,-117.7605,33.703
California,California Placer,-120.7176,39.0635
California,California Plumas,-120.8386,40.0047
California,California Riverside,-115.9939,33.7437
California,California Sacramento,-121.3384,38.4542
California,California San Benito,-121.075,36.6057
California,California San Bernardino,-116.1784,34.8415
California,California San Diego,-116.7335,33.0354
California,California San Francisco,-122.4424,37.7558
California,California San Joaquin,-121.272,37.9345
California,California San Luis Obispo,-120.404,35.3872
California,California San Mateo,-122.3293,37.4218
California,California Santa Barbara,-118.4266,32.8
California,California Santa Clara,-121.6963,37.2325
California,California Santa Cruz,-122.0018,37.0563
California,California Shasta,-122.0405,40.7638
California,California Sierra,-120.516,39.5804
California,California Siskiyou,-122.5404,41.5927
California,California Solano,-121.9266,38.2805
California,California Sonoma,-122.8873,38.5286
California,California Stanislaus,-120.9978,37.5592
California,California Sutter,-121.6949,39.0345
California,California Tehama,-122.2339,40.1257
California,California Trinity,-123.1126,40.6507
California,California Tulare,-118.8005,36.2201
California,California Tuolumne,-119.9548,38.0276
California,California Ventura,-119.0835,34.4567
California,California Yolo,-121.9016,38.6867
California,California Yuba,-121.3512,39.2691
Colorado,Colorado Adams,-104.3379,39.8736
Colorado,Colorado Alamosa,-105.7883,37.5729
Colorado,Colorado Arapahoe,-104.3381,39.6497
Colorado,Colorado Archuleta,-107.0483,37.1936
Colorado,Colorado Baca,-102.5605,37.3192
Colorado,Colorado Bent,-103.0717,37.9551
Colorado,Colorado Boulder,-105.3575,40.0925
Colorado,Colorado Broomfield,-105.0525,39.954
Colorado,Colorado Chaffee,-106.1938,38.7466
Colorado,Colorado Cheyenne,-102.6034,38.8279
Colorado,Colorado Clear Creek,-105.6444,39.6891
Colorado,Colorado Conejos,-106.1917,37.2007
Colorado,Colorado Costilla,-105.4283,37.2781
Colorado,Colorado Crowley,-103.7849,38.3266
Colorado,Colorado Custer,-105.3674,38.1087
Colorado,Colorado Delta,-107.863,38.8613
Colorado,Colorado Denver,-104.8772,39.7611
Colorado,Colorado Dolores,-108.5172,37.7516
Colorado,Colorado Douglas,-104.9295,39.3297
Colorado,Colorado Eagle,-106.6953,39.6278
Colorado,Colorado El Paso,-104.5256,38.8321
Colorado,Colorado Elbert,-104.1359,39.2866
Colorado,Colorado Fremont,-105.4396,38.473
Colorado,Colorado Garfield,-107.9039,39.5993
Colorado,Colorado Gilpin,-105.5226,39.8576
Colorado,Colorado Grand,-106.1184,40.1026
Colorado,Colorado Gunnison,-107.0317,38.6668
Colorado,Colorado Hinsdale,-107.3003,37.8213
Colorado,Colorado Huerfano,-104.9606,37.6847
Colorado,Colorado Jackson,-106.3428,40.6664
Colorado,Colorado Jefferson,-105.2506,39.5865
Colorado,Colorado Kiowa,-102.7404,38.4327
Colorado,Colorado Kit Carson,-102.6029,39.3054
Colorado,Colorado La Plata,-107.8435,37.2866
Colorado,Colorado Lake,-106.3451,39.202
Colorado,Colorado Larimer,-105.4612,40.6664
Colorado,Colorado Las Animas,-104.0387,37.3159
Colorado,Colorado Lincoln,-103.514,38.988
Colorado,Colorado Logan,-103.1101,40.7247
Colorado,Colorado Mesa,-108.4665,39.0183
Colorado,Colorado Mineral,-106.9241,37.669
Colorado,Colorado Moffat,-108.2073,40.6184
Colorado,Colorado Montezuma,-108.5968,37.3384
Colorado,Colorado Montrose,-108.2694,38.4022
Colorado,Colorado Morgan,-103.8098,40.2627
Colorado,Colorado Otero,-103.7164,37.9027
Colorado,Colorado Ouray,-107.7693,38.1555
Colorado,Colorado Park,-105.7172,39.1193
Colorado,Colorado Phillips,-102.3575,40.5939
Colorado,Colorado Pitkin,-106.9166,39.2171
Colorado,Colorado Prowers,-102.3933,37.9552
Colorado,Colorado Pueblo,-104.5128,38.1734
Colorado,Colorado Rio Blanco,-108.2172,39.9798
Colorado,Colorado Rio Grande,-106.3832,37.5825
Colorado,Colorado Routt,-106.9912,40.4851
Colorado,Colorado Saguache,-106.2815,38.0806
Colorado,Colorado San Juan,-107.6761,37.764
Colorado,Colorado San Miguel,-108.4058,38.0038
Colorado,Colorado Sedgwick,-102.3518,40.8758
Colorado,Colorado Summit,-106.1163,39.6342
Colorado,Colorado Teller,-105.1618,38.8822
Colorado,Colorado Washington,-103.2013,39.971
Colorado,Colorado Weld,-104.3925,40.5549
Colorado,Colorado Yuma,-102.4243,40.0029
Connecticut,Connecticut Fairfield,-73.3887,41.2731
Connecticut,Connecticut Hartford,-72.7328,41.8064
Connecticut,Connecticut Litchfield,-73.2453,41.7925
Connecticut,Connecticut Middlesex,-72.534,41.4624
Connecticut,Connecticut New Haven,-72.9324,41.4108
Connecticut,Connecticut New London,-72.1004,41.4893
Connecticut,Connecticut Tolland,-72.3365,41.855
Connecticut,Connecticut Windham,-71.9875,41.8299
Delaware,Delaware Kent,-75.5688,39.0867
Delaware,Delaware New Castle,-75.6488,39.5811
Delaware,Delaware Sussex,-75.399,38.6621
District of Columbia,District of Columbia District of Columbia,-77.0146,38.9093
Florida,Florida Alachua,-82.3576,29.6749
Florida,Florida Baker,-82.2846,30.331
Florida,Florida Bay,-85.6151,30.2797
Florida,Florida Bradford,-82.1689,29.9502
Florida,Florida Brevard,-80.7436,28.2631
Florida,Florida Broward,-80.4886,26.1519
Florida,Florida Calhoun,-85.1972,30.4061
Florida,Florida Charlotte,-81.894,26.9069
Florida,Florida Citrus,-82.467,28.8509
Florida,Florida Clay,-81.8579,29.9831
Florida,Florida Collier,-81.3393,26.1196
Florida,Florida Columbia,-82.6215,30.2243
Florida,Florida DeSoto,-81.8093,27.1863
Florida,Florida Dixie,-83.1583,29.6101
Florida,Florida Duval,-81.674,30.3302
Florida,Florida Escambia,-87.3777,30.7012
Florida,Florida Flagler,-81.3145,29.4605
Florida,Florida Franklin,-84.8172,29.8773
Florida,Florida Gadsden,-84.6137,30.5795
Florida,Florida Gilchrist,-82.8006,29.7259
Florida,Florida Glades,-81.2397,26.9605
Florida,Florida Gulf,-85.1435,29.9458
Florida,Florida Hamilton,-82.9478,30.4964
Florida,Florida Hardee,-81.8099,27.4927
Florida,Florida Hendry,-81.1719,26.5473
Florida,Florida Hernando,-82.4209,28.5528
Florida,Florida Highlands,-81.341,27.3434
Florida,Florida Hillsborough,-82.3072,27.9306
Florida,Florida Holmes,-85.8143,30.8679
Florida,Florida Indian River,-80.6158,27.6929
Florida,Florida Jackson,-85.2194,30.7956
Florida,Florida Jefferson,-83.8951,30.438
Florida,Florida Lafayette,-83.1811,29.9855
Florida,Florida Lake,-81.7113,28.7615
Florida,Florida Lee,-81.821,26.5786
Florida,Florida Leon,-84.2778,30.4581
Florida,Florida Levy,-83.0885,29.2827
Florida,Florida Liberty,-84.8829,30.2414
Florida,Florida Madison,-83.47,30.4442
Florida,Florida Manatee,-82.2978,27.4713
Florida,Florida Marion,-82.0567,29.2103
Florida,Florida Martin,-80.3893,27.0844
Florida,Florida Miami-Dade,-80.5682,25.6171
Florida,Florida Monroe,-81.0326,25.5205
Florida,Florida Nassau,-81.8085,30.6095
Florida,Florida Okaloosa,-86.5964,30.7068
Florida,Florida Okeechobee,-80.9015,27.4283
Florida,Florida Orange,-81.3238,28.5148
Florida,Florida Osceola,-81.1496,28.0627
Florida,Florida Palm Beach,-80.4329,26.623
Florida,Florida Pasco,-82.3911,28.3093
Florida,Florida Pinellas,-82.722,27.928
Florida,Florida Polk,-81.6978,27.9489
Florida,Florida Putnam,-81.7442,29.6086
Florida,Florida Santa Rosa,-87.0172,30.732
Florida,Florida Sarasota,-82.3219,27.181
Florida,Florida Seminole,-81.2362,28.717
Florida,Florida St. Johns,-81.4439,29.9013
Florida,Florida St. Lucie,-80.4836,27.3764
Florida,Florida Sumter,-82.081,28.7046
Florida,Florida Suwannee,-82.9915,30.1956
Florida,Florida Taylor,-83.603,30.0477
Florida,Florida Union,-82.3714,30.0439
Florida,Florida Volusia,-81.1912,29.0604
Florida,Florida Wakulla,-84.4026,30.1703
Florida,Florida Walton,-86.1631,30.6598
Florida,Florida Washington,-85.6656,30.6106
Georgia,Georgia Appling,-82.289,31.7493
Georgia,Georgia Atkinson,-82.88,31.2971
Georgia,Georgia Bacon,-82.4527,31.5537
Georgia,Georgia Baker,-84.4447,31.3262
Georgia,Georgia Baldwin,-83.2498,33.069
Georgia,Georgia Banks,-83.4974,34.3541
Georgia,Georgia Barrow,-83.7126,33.9932
Georgia,Georgia Bartow,-84.8405,34.2379
Georgia,Georgia Ben Hill,-83.2206,31.7598
Georgia,Georgia Berrien,-83.2297,31.2761
Georgia,Georgia Bibb,-83.6979,32.8067
Georgia,Georgia Bleckley,-83.3279,32.4344
Georgia,Georgia Brantley,-81.9819,31.197
Georgia,Georgia Brooks,-83.5803,30.842
Georgia,Georgia Bryan,-81.4474,32.0175
Georgia,Georgia Bulloch,-81.7432,32.3969
Georgia,Georgia Burke,-82.0008,33.0612
Georgia,Georgia Butts,-83.9572,33.2891
Georgia,Georgia Calhoun,-84.6249,31.5292
Georgia,Georgia Camden,-81.682,30.9335
Georgia,Georgia Candler,-82.0737,32.4035
Georgia,Georgia Carroll,-85.0797,33.5828
Georgia,Georgia Catoosa,-85.1381,34.9036
Georgia,Georgia Charlton,-82.138,30.7818
Georgia,Georgia Chatham,-81.1416,32.0099
Georgia,Georgia Chattahoochee,-84.787,32.347
Georgia,Georgia Chattooga,-85.3454,34.475
Georgia,Georgia Cherokee,-84.4764,34.2439
Georgia,Georgia Clarke,-83.3675,33.9513
Georgia,Georgia Clay,-84.9803,31.6264
Georgia,Georgia Clayton,-84.3577,33.5419
Georgia,Georgia Clinch,-82.7063,30.9151
Georgia,Georgia Cobb,-84.5767,33.9415
Georgia,Georgia Coffee,-82.8493,31.5492
Georgia,Georgia Colquitt,-83.7688,31.1884
Georgia,Georgia Columbia,-82.264,33.5442
Georgia,Georgia Cook,-83.4305,31.154
Georgia,Georgia Coweta,-84.7633,33.3535
Georgia,Georgia Crawford,-83.9864,32.7145
Georgia,Georgia Crisp,-83.7681,31.923
Georgia,Georgia Dade,-85.5045,34.8546
Georgia,Georgia Dawson,-84.1704,34.4438
Georgia,Georgia DeKalb,-84.2263,33.7715
Georgia,Georgia Decatur,-84.7577,30.7994
Georgia,Georgia Dodge,-83.1684,32.1722
Georgia,Georgia Dooly,-83.7987,32.1572
Georgia,Georgia Dougherty,-84.2164,31.5333
Georgia,Georgia Douglas,-84.7677,33.7015
Georgia,Georgia Early,-84.9037,31.3228
Georgia,Georgia Echols,-82.8939,30.7101
Georgia,Georgia Effingham,-81.3407,32.3675
Georgia,Georgia Elbert,-82.8403,34.117
Georgia,Georgia Emanuel,-82.3018,32.5898
Georgia,Georgia Evans,-81.8868,32.1568
Georgia,Georgia Fannin,-84.3197,34.8641
Georgia,Georgia Fayette,-84.4941,33.414
Georgia,Georgia Floyd,-85.2143,34.2632
Georgia,Georgia Forsyth,-84.1253,34.2255
Georgia,Georgia Franklin,-83.2292,34.3755
Georgia,Georgia Fulton,-84.4669,33.7903
Georgia,Georgia Gilmer,-84.4554,34.6915
Georgia,Georgia Glascock,-82.6107,33.2293
Georgia,Georgia Glynn,-81.5512,31.2365
Georgia,Georgia Gordon,-84.8757,34.5034
Georgia,Georgia Grady,-84.2344,30.8747
Georgia,Georgia Greene,-83.1667,33.5788
Georgia,Georgia Gwinnett,-84.0235,33.9617
Georgia,Georgia Habersham,-83.5312,34.631
Georgia,Georgia Hall,-83.8197,34.3168
Georgia,Georgia Hancock,-83.001,33.2703
Georgia,Georgia Haralson,-85.211,33.7943
Georgia,Georgia Harris,-84.909,32.736
Georgia,Georgia Hart,-82.964,34.3511
Georgia,Georgia Heard,-85.1283,33.297
Georgia,Georgia Henry,-84.1554,33.4534
Georgia,Georgia Houston,-83.6662,32.459
Georgia,Georgia Irwin,-83.2764,31.6023
Georgia,Georgia Jackson,-83.5663,34.1339
Georgia,Georgia Jasper,-83.6881,33.3165
Georgia,Georgia Jeff Davis,-82.637,31.8056
Georgia,Georgia Jefferson,-82.4181,33.0549
Georgia,Georgia Jenkins,-81.9636,32.7925
Georgia,Georgia Johnson,-82.6601,32.7015
Georgia,Georgia Jones,-83.5605,33.0251
Georgia,Georgia Lamar,-84.1394,33.0765
Georgia,Georgia Lanier,-83.0626,31.038
Georgia,Georgia Laurens,-82.9222,32.4637
Georgia,Georgia Lee,-84.141,31.7796
Georgia,Georgia Liberty,-81.2103,31.7093
Georgia,Georgia Lincoln,-82.4512,33.7936
Georgia,Georgia Long,-81.746,31.7528
Georgia,Georgia Lowndes,-83.2677,30.8339
Georgia,Georgia Lumpkin,-84.0031,34.5722
Georgia,Georgia Macon,-84.0425,32.3584
Georgia,Georgia Madison,-83.209,34.1279
Georgia,Georgia Marion,-84.5246,32.3534
Georgia,Georgia McDuffie,-82.4814,33.4829
Georgia,Georgia McIntosh,-81.2646,31.5329
Georgia,Georgia Meriwether,-84.6883,33.0407
Georgia,Georgia Miller,-84.7307,31.164
Georgia,Georgia Mitchell,-84.1942,31.2254
Georgia,Georgia Monroe,-83.9187,33.0141
Georgia,Georgia Montgomery,-82.5338,32.1746
Georgia,Georgia Morgan,-83.4924,33.5908
Georgia,Georgia Murray,-84.7481,34.7885
Georgia,Georgia Muscogee,-84.877,32.51
Georgia,Georgia Newton,-83.8503,33.5551
Georgia,Georgia Oconee,-83.437,33.8349
Georgia,Georgia Oglethorpe,-83.0806,33.8807
Georgia,Georgia Paulding,-84.8672,33.9202
Georgia,Georgia Peach,-83.8268,32.5688
Georgia,Georgia Pickens,-84.4656,34.4643
Georgia,Georgia Pierce,-82.2134,31.3589
Georgia,Georgia Pike,-84.3892,33.0922
Georgia,Georgia Polk,-85.1881,34.0018
Georgia,Georgia Pulaski,-83.4764,32.2328
Georgia,Georgia Putnam,-83.3728,33.3218
Georgia,Georgia Quitman,-85.0188,31.8674
Georgia,Georgia Rabun,-83.4021,34.8818
Georgia,Georgia Randolph,-84.7542,31.7626
Georgia,Georgia Richmond,-82.0735,33.3596
Georgia,Georgia Rockdale,-84.0267,33.6545
Georgia,Georgia Schley,-84.3149,32.262
Georgia,Georgia Screven,-81.6119,32.7507
Georgia,Georgia Seminole,-84.8812,30.7935
Georgia,Georgia Spalding,-84.2841,33.2609
Georgia,Georgia Stephens,-83.2935,34.554
Georgia,Georgia Stewart,-84.8351,32.0785
Georgia,Georgia Sumter,-84.1971,32.04
Georgia,Georgia Talbot,-84.533,32.6995
Georgia,Georgia Taliaferro,-82.8787,33.5662
Georgia,Georgia Tattnall,-82.0582,32.0458
Georgia,Georgia Taylor,-84.2504,32.5556
Georgia,Georgia Telfair,-82.9389,31.9298
Georgia,Georgia Terrell,-84.4368,31.7768
Georgia,Georgia Thomas,-83.9194,30.8637
Georgia,Georgia Tift,-83.5266,31.4575
Georgia,Georgia Toombs,-82.3306,32.1206
Georgia,Georgia Towns,-83.7373,34.9166
Georgia,Georgia Treutlen,-82.5673,32.4039
Georgia,Georgia Troup,-85.0283,33.0335
Georgia,Georgia Turner,-83.6242,31.7164
Georgia,Georgia Twiggs,-83.4272,32.6672
Georgia,Georgia Union,-83.9907,34.8342
Georgia,Georgia Upson,-84.2993,32.8812
Georgia,Georgia Walker,-85.3009,34.7356
Georgia,Georgia Walton,-83.7338,33.7816
Georgia,Georgia Ware,-82.4238,31.0534
Georgia,Georgia Warren,-82.6767,33.409
Georgia,Georgia Washington,-82.7959,32.9695
Georgia,Georgia Wayne,-81.9168,31.5515
Georgia,Georgia Webster,-84.551,32.0466
Georgia,Georgia Wheeler,-82.7246,32.1171
Georgia,Georgia White,-83.7472,34.6464
Georgia,Georgia Whitfield,-84.9673,34.8056
Georgia,Georgia Wilcox,-83.4322,31.9734
Georgia,Georgia Wilkes,-82.7432,33.782
Georgia,Georgia Wilkinson,-83.1713,32.8024
Georgia,Georgia Worth,-83.851,31.5516
Hawaii,Hawaii Hawaii,-155.5212,19.6013
Hawaii,Hawaii Honolulu,-157.9765,21.4625
Hawaii,Hawaii Kauai,-160.157,21.897
Hawaii,Hawaii Maui,-156.6118,20.5503
Idaho,Idaho Ada,-116.2411,43.4511
Idaho,Idaho Adams,-116.4539,44.8897
Idaho,Idaho Bannock,-112.2246,42.6685
Idaho,Idaho Bear Lake,-111.3296,42.2848
Idaho,Idaho Benewah,-116.6588,47.2176
Idaho,Idaho Bingham,-112.3981,43.2165
Idaho,Idaho Blaine,-113.9799,43.4123
Idaho,Idaho Boise,-115.7301,43.9892
Idaho,Idaho Bonner,-116.601,48.2997
Idaho,Idaho Bonneville,-111.6149,43.3877
Idaho,Idaho Boundary,-116.4629,48.7669
Idaho,Idaho Butte,-113.1711,43.7233
Idaho,Idaho Camas,-114.8059,43.4633
Idaho,Idaho Canyon,-116.7092,43.625
Idaho,Idaho Caribou,-111.5622,42.7705
Idaho,Idaho Cassia,-113.6004,42.2839
Idaho,Idaho Clark,-112.3512,44.284
Idaho,Idaho Clearwater,-115.6569,46.6737
Idaho,Idaho Custer,-114.2816,44.2412
Idaho,Idaho Elmore,-115.4692,43.3539
Idaho,Idaho Franklin,-111.8132,42.1811
Idaho,Idaho Fremont,-111.482,44.2288
Idaho,Idaho Gem,-116.3973,44.0617
Idaho,Idaho Gooding,-114.8124,42.9706
Idaho,Idaho Idaho,-115.4674,45.8442
Idaho,Idaho Jefferson,-112.3113,43.8201
Idaho,Idaho Jerome,-114.2641,42.6898
Idaho,Idaho Kootenai,-116.7,47.6746
Idaho,Idaho Latah,-116.7117,46.8161
Idaho,Idaho Lemhi,-113.933,44.9433
Idaho,Idaho Lewis,-116.4262,46.237
Idaho,Idaho Lincoln,-114.1395,43.0023
Idaho,Idaho Madison,-111.6594,43.7842
Idaho,Idaho Minidoka,-113.6375,42.8544
Idaho,Idaho Nez Perce,-116.7502,46.3268
Idaho,Idaho Oneida,-112.5396,42.1949
Idaho,Idaho Owyhee,-116.17,42.5816
